n_gen,success,best_fit,eval_first_sol,tgt_fit,elapsed_time,final_eval_counter,final_gen_mean_fit,final_gen_best_fit,final_gen_worst_fit,best_idv,final_gen_best_idv,seed,lambda,mu
33334,False,-22.624544143676758,,-2.094589664668787,288.92007875442505,1000020,-22.624589920043945,-22.624568939208984,-22.62464141845703,"[2.5066778659820557, -3.505021095275879, 8.588384628295898, 0.7355635762214661, 0.8071773052215576, -3.2325665950775146, -11.89310073852539, 3.039489269256592, -2.885347366333008, -14.12112045288086, 0.37328997254371643, 1.5239170789718628, -21.978775024414062, -0.9080842733383179, 7.312887668609619, -3.315408229827881, 0.9793338179588318, -0.531012237071991, -0.8724753260612488, 0.46801573038101196, 0.0013781494926661253, 0.0010000000474974513, 0.0010000000474974513, 0.0012697014026343822, 0.0016992451855912805, 0.0014699326129630208, 0.0010000000474974513, 0.0018707563867792487, 0.0027411547489464283, 0.0010000000474974513, 0.0013891687849536538, 0.001118072890676558, 0.0010000000474974513, 0.0015274049947038293, 0.0019202142721042037, 0.0010000000474974513, 0.0013827101793140173, 0.0017869713483378291, 0.0012948488583788276, 0.001000567921437323]","[2.504173994064331, -3.4941749572753906, 8.591526985168457, 0.7275791168212891, 0.8091267347335815, -3.2357072830200195, -11.889139175415039, 3.039923906326294, -2.886713981628418, -14.125812530517578, 0.35020002722740173, 1.5218273401260376, -21.979076385498047, -0.9086465239524841, 7.31669282913208, -3.320911169052124, 0.9767669439315796, -0.5293920040130615, -0.8758432865142822, 0.45862358808517456, 0.00687964353710413, 0.0012214671587571502, 0.0019093136070296168, 0.0021758165676146746, 0.0011330068809911609, 0.004980871919542551, 0.0024223581422120333, 0.0015501562738791108, 0.0016141484957188368, 0.0019900857005268335, 0.0024071810767054558, 0.0038352247793227434, 0.0014332446735352278, 0.0012951416429132223, 0.001914160791784525, 0.0018845866434276104, 0.0037649304140359163, 0.003218387719243765, 0.001989679643884301, 0.007476021070033312]",329525,30,10
33334,False,-12.241586685180664,,-1.8491663750247709,295.5736982822418,1000020,-12.241598129272461,-12.241589546203613,-12.241608619689941,"[5.620077610015869, -1.433545470237732, 9.2013578414917, -2.0411911010742188, 2.216899871826172, 1.2599992752075195, -2.4647722244262695, -1.9910987615585327, 8.274773597717285, 1.3008617162704468, -6.697463035583496, 7.946614742279053, 2.2386474609375, -0.5685809850692749, 14.373215675354004, 6.829348087310791, 4.721198081970215, 1.4287786483764648, 7.513761043548584, -0.7744197249412537, 0.001042185933329165, 0.0010000000474974513, 0.0014924927381798625, 0.0012609860859811306, 0.001912896754220128, 0.0014590542996302247, 0.0010000000474974513, 0.002398538403213024, 0.0015044288011267781, 0.001290015410631895, 0.0010000000474974513, 0.0014855586923658848, 0.0015047729248180985, 0.0010000000474974513, 0.0012333098566159606, 0.0010000000474974513, 0.0010000000474974513, 0.0011552401119843125, 0.0012269392609596252, 0.0017920754617080092]","[5.618955135345459, -1.4372855424880981, 9.20024585723877, -2.0380427837371826, 2.217217445373535, 1.2599024772644043, -2.4671459197998047, -1.9884703159332275, 8.271698951721191, 1.2971951961517334, -6.6978983879089355, 7.945322036743164, 2.241860866546631, -0.5743723511695862, 14.372926712036133, 6.829885482788086, 4.717553615570068, 1.4287643432617188, 7.51503324508667, -0.7739757895469666, 0.001673237537033856, 0.0010000000474974513, 0.001526464126072824, 0.0010000000474974513, 0.0010000000474974513, 0.0014656191924586892, 0.0011776306200772524, 0.0010000000474974513, 0.0017462894320487976, 0.0030627527739852667, 0.002478907583281398, 0.0013506099348887801, 0.001172766205854714, 0.0010000000474974513, 0.0019589762669056654, 0.0012059833388775587, 0.002639158396050334, 0.0019816195126622915, 0.0017966957530006766, 0.0018546133069321513]",178151,30,10
33334,False,-3.0072171688079834,,-1.9493958237833884,288.06385016441345,1000020,-3.0072386264801025,-3.0072240829467773,-3.0072550773620605,"[-8.272259712219238, 12.771787643432617, 1.6723226308822632, 8.30831241607666, 11.350028991699219, 11.943158149719238, -15.9251070022583, -7.81382417678833, 9.276268005371094, -7.636152744293213, 5.166612148284912, -13.424375534057617, 6.567378997802734, -7.078780174255371, -2.438774824142456, 9.814923286437988, 4.791507244110107, -6.591211795806885, 2.3100340366363525, 7.087571144104004, 0.001977753359824419, 0.0014652321115136147, 0.0010865279473364353, 0.0010000000474974513, 0.0014217770658433437, 0.0010000000474974513, 0.0018680711509659886, 0.0013375801499933004, 0.0032524627167731524, 0.003684087423607707, 0.0013565069530159235, 0.0013090434949845076, 0.0022733560763299465, 0.0014467380242422223, 0.0012056876439601183, 0.0015010323841124773, 0.002232096390798688, 0.0018964458722621202, 0.0010000000474974513, 0.0011799460044130683]","[-8.271332740783691, 12.770832061767578, 1.6786677837371826, 8.30678939819336, 11.351235389709473, 11.946756362915039, -15.925535202026367, -7.8184285163879395, 9.278907775878906, -7.638209342956543, 5.165830135345459, -13.42639446258545, 6.575411319732666, -7.067711353302002, -2.4365437030792236, 9.814702987670898, 4.790849685668945, -6.598278522491455, 2.310394048690796, 7.089880466461182, 0.0010000000474974513, 0.0010920787462964654, 0.0010989810107275844, 0.0028750612400472164, 0.0022805144544690847, 0.0017008439172059298, 0.0030709709972143173, 0.0010000000474974513, 0.0019303798908367753, 0.0010335483821108937, 0.0014016093919053674, 0.002153007546439767, 0.003205464920029044, 0.0036652153357863426, 0.0011341869831085205, 0.0025527765974402428, 0.0013955719769001007, 0.002268660580739379, 0.002728550462052226, 0.001563017605803907]",986565,30,10
33334,False,-33.66490173339844,,-2.164440272651693,295.6620054244995,1000020,-33.66512680053711,-33.66499328613281,-33.665306091308594,"[-0.20315662026405334, 10.2799711227417, 5.727860450744629, 1.8306230306625366, 7.209710597991943, 1.8997186422348022, 14.848031044006348, -4.927762985229492, 9.584092140197754, -3.1388871669769287, 6.691303730010986, 0.6014277338981628, 2.795736074447632, -0.8237941861152649, 4.216946601867676, -1.3787400722503662, -2.5231850147247314, -13.621891021728516, 3.1770551204681396, -2.4536194801330566, 0.0010000000474974513, 0.0015049341600388288, 0.0024160402826964855, 0.0010712594958022237, 0.002648303285241127, 0.0010000000474974513, 0.001153083867393434, 0.002571923891082406, 0.0010013023857027292, 0.001889012404717505, 0.0017983491998165846, 0.0017300954787060618, 0.0020237802527844906, 0.0022918405011296272, 0.0013272215146571398, 0.0019637655932456255, 0.0013754777610301971, 0.002244266914203763, 0.0014214207185432315, 0.0018928379286080599]","[-0.22616611421108246, 10.279729843139648, 5.7591753005981445, 1.8364430665969849, 7.197659015655518, 1.8991506099700928, 14.846033096313477, -4.928109169006348, 9.572453498840332, -3.1367006301879883, 6.679261684417725, 0.5850719809532166, 2.8010923862457275, -0.8239171504974365, 4.217177867889404, -1.3922001123428345, -2.525134325027466, -13.630383491516113, 3.1748569011688232, -2.4503681659698486, 0.0046396697871387005, 0.002481322968378663, 0.011086709797382355, 0.010990745387971401, 0.01198329497128725, 0.002892760094255209, 0.008393376134335995, 0.01289562787860632, 0.018821511417627335, 0.0027126434724777937, 0.009969082660973072, 0.00945350993424654, 0.011103232391178608, 0.011875612661242485, 0.004953588359057903, 0.0072042266838252544, 0.0024290860164910555, 0.004075376782566309, 0.00781321246176958, 0.021053338423371315]",232412,30,10
33334,True,-1.9899933338165283,8070,-2.113190334761726,293.1657600402832,1000020,-1.9900270700454712,-1.9900047779083252,-1.9900612831115723,"[11.294411659240723, -6.101330280303955, 3.897538423538208, -25.162757873535156, -4.394989013671875, -5.822556495666504, 3.1048152446746826, 6.575648307800293, -18.044811248779297, 7.108704566955566, 1.991852045059204, -1.535796880722046, 1.839568018913269, 13.261269569396973, 1.126444935798645, -6.883068084716797, -5.4423112869262695, -15.848773002624512, -0.839928925037384, -9.078082084655762, 0.0010000000474974513, 0.0014002254465594888, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015006584580987692, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011196172563359141, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011334381997585297]","[11.295855522155762, -6.101329326629639, 3.897706985473633, -25.161832809448242, -4.39506721496582, -5.819921016693115, 3.1076080799102783, 6.577854633331299, -18.048107147216797, 7.111649036407471, 1.9872205257415771, -1.5320547819137573, 1.8382446765899658, 13.253921508789062, 1.1321446895599365, -6.883902072906494, -5.442033767700195, -15.849958419799805, -0.8376715779304504, -9.073888778686523, 0.00663536274805665, 0.004815601743757725, 0.0021590101532638073, 0.003409366123378277, 0.0022931217681616545, 0.003416801569983363, 0.0016273024957627058, 0.0015413538785651326, 0.0010000000474974513, 0.002298580249771476, 0.0015141586773097515, 0.001812774338759482, 0.004901242442429066, 0.002219265792518854, 0.002205563010647893, 0.002747113583609462, 0.0018706881674006581, 0.0020036790519952774, 0.0013412960106506944, 0.006514447275549173]",929592,30,10
33334,False,-11.676021575927734,,-1.926064693286943,296.6151969432831,1000020,-11.676042556762695,-11.676033020019531,-11.676058769226074,"[9.45174503326416, -8.996233940124512, 1.7718760967254639, 5.689200401306152, -4.787710666656494, -14.11766529083252, 4.284343242645264, -1.450759768486023, -8.681631088256836, 6.046741962432861, 17.200986862182617, -15.34108829498291, 3.114816665649414, 5.863914966583252, 1.2475768327713013, 10.503582000732422, -7.198141574859619, -2.8834481239318848, 2.869114637374878, 13.349579811096191, 0.0010000000474974513, 0.0010000000474974513, 0.001783899962902069, 0.0014744045911356807, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0018584958743304014, 0.0012648587580770254, 0.0010987058049067855, 0.0014650559751316905, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0014387641567736864, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[9.447421073913574, -8.994379997253418, 1.778214931488037, 5.682365894317627, -4.788323879241943, -14.116606712341309, 4.278801441192627, -1.4464198350906372, -8.678221702575684, 6.042130470275879, 17.19890594482422, -15.337850570678711, 3.1175286769866943, 5.86926794052124, 1.2497994899749756, 10.500856399536133, -7.198843002319336, -2.8851170539855957, 2.871250867843628, 13.344841957092285, 0.0014723660424351692, 0.0026286314241588116, 0.0010000000474974513, 0.0019616105128079653, 0.0014837062917649746, 0.001637955429032445, 0.0017271206015720963, 0.0018762598047032952, 0.0022330526262521744, 0.003341575851663947, 0.0010000000474974513, 0.0022898183669894934, 0.0022741223219782114, 0.0029541258700191975, 0.0024854743387550116, 0.003327998798340559, 0.0016223399434238672, 0.0034745503216981888, 0.003915085457265377, 0.0017001121304929256]",657566,30,10
33334,False,-3.3656413555145264,,-1.9495776352953842,293.75927734375,1000020,-3.36568546295166,-3.36566162109375,-3.3657190799713135,"[-0.06322795152664185, -1.6895380020141602, 0.05602530017495155, -16.52769660949707, 4.8250885009765625, 14.136333465576172, -12.59167766571045, -5.567169189453125, -9.195771217346191, -2.7263360023498535, 8.120503425598145, -0.39175131916999817, 0.005888565443456173, -7.963986396789551, -1.152276873588562, -0.4717627167701721, 13.765756607055664, -3.595137596130371, -1.1206104755401611, -1.2534785270690918, 0.0010000000474974513, 0.0010371264070272446, 0.0010000000474974513, 0.002137710340321064, 0.0015491701196879148, 0.00165373005438596, 0.0010000000474974513, 0.0012325631687417626, 0.002060813596472144, 0.0014559695264324546, 0.0016076877946034074, 0.0010000000474974513, 0.0010040297638624907, 0.0010000000474974513, 0.002021675929427147, 0.0019237915985286236, 0.0019055381417274475, 0.0016142084496095777, 0.0017276657745242119, 0.0018951816018670797]","[-0.06998416781425476, -1.7103853225708008, 0.05569574236869812, -16.52890396118164, 4.825344085693359, 14.13898754119873, -12.58803939819336, -5.565051555633545, -9.195499420166016, -2.7318038940429688, 8.117460250854492, -0.38924604654312134, 0.001001213677227497, -7.960914611816406, -1.1475780010223389, -0.46821945905685425, 13.765933990478516, -3.6004059314727783, -1.1207232475280762, -1.2257660627365112, 0.01158988568931818, 0.0016918590990826488, 0.0031973677687346935, 0.0039476207457482815, 0.005681789945811033, 0.0010000000474974513, 0.006690580397844315, 0.0012974453857168555, 0.0021741753444075584, 0.00319428532384336, 0.0013454084983095527, 0.0012990118702873588, 0.0033126904163509607, 0.0027096520643681288, 0.0017232919344678521, 0.005520539358258247, 0.0014292016858235002, 0.003745057387277484, 0.0018722660606727004, 0.0017883492400869727]",913583,30,10
33334,False,-14.460286140441895,,-1.7407547476532361,294.94572257995605,1000020,-14.460319519042969,-14.460302352905273,-14.46033763885498,"[4.062794208526611, 0.16476602852344513, 9.094253540039062, 18.168670654296875, -3.5679526329040527, -0.6915146708488464, 1.8438814878463745, 3.212726354598999, 0.3374129831790924, 2.468691349029541, 2.644387722015381, -0.03254999965429306, 1.2665009498596191, 4.4986162185668945, -0.7309299111366272, -5.444121360778809, -4.308272838592529, 0.6916166543960571, -7.750622749328613, -0.1823984831571579, 0.001221094629727304, 0.0010000000474974513, 0.001135357772000134, 0.0010170415043830872, 0.0010000000474974513, 0.0028715452644973993, 0.0010000000474974513, 0.0012631503632292151, 0.0011586715700104833, 0.001336949411779642, 0.0013464913936331868, 0.0014467266155406833, 0.0011935612419620156, 0.0012538550654426217, 0.0010000000474974513, 0.0010622985428199172, 0.002064491854980588, 0.0011537136742845178, 0.001331937499344349, 0.0011917153606191278]","[4.051219463348389, 0.17433786392211914, 9.095987319946289, 18.168405532836914, -3.5646750926971436, -0.6842454075813293, 1.8510814905166626, 3.217580556869507, 0.3478207290172577, 2.4619147777557373, 2.638827323913574, -0.039195265620946884, 1.2584859132766724, 4.499338626861572, -0.7273460030555725, -5.447669506072998, -4.308377742767334, 0.6924973130226135, -7.748818874359131, -0.18435460329055786, 0.0013330981601029634, 0.0010000000474974513, 0.0010000000474974513, 0.001263009267859161, 0.0022384177427738905, 0.0012375963851809502, 0.0021778088994324207, 0.0028547621332108974, 0.00132295663934201, 0.001176996622234583, 0.0013768678763881326, 0.005198293831199408, 0.004550604149699211, 0.0012789436150342226, 0.0010484270751476288, 0.001345485681667924, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0026512492913752794]",789472,30,10
33334,False,-2.791262626647949,,-1.9209002257694865,295.4858524799347,1000020,-2.7913568019866943,-2.7912933826446533,-2.7914505004882812,"[-0.8610631823539734, 0.16732382774353027, -4.277583122253418, -1.3302668333053589, 0.2568071186542511, 6.128293514251709, -9.403804779052734, 11.798364639282227, -12.940427780151367, -4.148166179656982, 14.416521072387695, 4.048494815826416, -0.2330634444952011, 4.5798797607421875, 10.807023048400879, -6.515700340270996, -2.79396915435791, -0.225792795419693, 1.0625555515289307, -9.567024230957031, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015672269510105252, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001380236237309873, 0.0010348206851631403, 0.0010698980186134577, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[-0.8688744902610779, 0.16154520213603973, -4.27771520614624, -1.3130769729614258, 0.2604018747806549, 6.1179656982421875, -9.403428077697754, 11.796656608581543, -12.938973426818848, -4.153259754180908, 14.418317794799805, 4.046041488647461, -0.23912116885185242, 4.587010383605957, 10.807295799255371, -6.516421318054199, -2.7961223125457764, -0.23121079802513123, 1.0577564239501953, -9.564000129699707, 0.009877792559564114, 0.0036263561341911554, 0.0034361386206001043, 0.00344472867436707, 0.0020585027523338795, 0.0034028575755655766, 0.0023252686951309443, 0.004033142235130072, 0.003256554249674082, 0.0010000000474974513, 0.0020394413731992245, 0.0031937784515321255, 0.011128606274724007, 0.0023106045555323362, 0.004550458863377571, 0.006648579146713018, 0.004497927613556385, 0.0015696893678978086, 0.0045705512166023254, 0.0048363301903009415]",563779,30,10
33334,False,-21.721691131591797,,-2.094593176564151,294.5048053264618,1000020,-21.72174644470215,-21.721710205078125,-21.72186279296875,"[-11.453335762023926, -4.023794651031494, 10.974722862243652, -15.599885940551758, -4.95481014251709, 0.08484315872192383, -4.4073052406311035, -1.395620346069336, -9.34592342376709, 1.9035418033599854, -3.4196994304656982, -1.0214017629623413, -13.461313247680664, 7.238833904266357, -15.271316528320312, 0.4601863920688629, 8.080159187316895, -11.58066463470459, -12.197941780090332, 21.22801399230957, 0.0010000000474974513, 0.0018643352668732405, 0.0020433557219803333, 0.0010000000474974513, 0.0024149962700903416, 0.0012105392524972558, 0.0010000000474974513, 0.002851187251508236, 0.0011864124098792672, 0.0012586367083713412, 0.0016574921319261193, 0.0019195351051166654, 0.0010000000474974513, 0.0010435719741508365, 0.002205566968768835, 0.0010596939828246832, 0.0028090616688132286, 0.0010000000474974513, 0.0010000000474974513, 0.0011362440418452024]","[-11.458741188049316, -4.024733543395996, 10.972559928894043, -15.598331451416016, -4.9588446617126465, 0.08988828212022781, -4.40947151184082, -1.3978428840637207, -9.346854209899902, 1.901090145111084, -3.4409234523773193, -1.014423131942749, -13.45823860168457, 7.239992618560791, -15.267556190490723, 0.45589420199394226, 8.08676815032959, -11.580924034118652, -12.195274353027344, 21.233497619628906, 0.0017253682017326355, 0.005051807034760714, 0.0010000000474974513, 0.0017902697436511517, 0.00420149601995945, 0.0015158455353230238, 0.004162939731031656, 0.004181915428489447, 0.0024758391082286835, 0.0022819412406533957, 0.0011295315343886614, 0.002207794226706028, 0.0010000000474974513, 0.0025298732798546553, 0.0019913148134946823, 0.002109827473759651, 0.0025497691240161657, 0.0010000000474974513, 0.003122476628050208, 0.0017400975339114666]",377884,30,10
33334,False,-14.91124153137207,,-2.1138927244046686,295.0964198112488,1000020,-14.911300659179688,-14.911276817321777,-14.911346435546875,"[-1.9969769716262817, -2.050736904144287, -9.413008689880371, -9.287591934204102, -3.948263645172119, -1.0922297239303589, -13.617866516113281, -11.130810737609863, 6.6716132164001465, -3.2839131355285645, 14.041973114013672, -3.295330286026001, -2.853537082672119, -0.7810518741607666, -4.2038750648498535, -2.4593212604522705, -3.4034814834594727, -2.0288774967193604, 9.272660255432129, 9.419777870178223, 0.0010000000474974513, 0.001804495695978403, 0.0011811769800260663, 0.0010821133619174361, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0014736528974026442, 0.0010000000474974513, 0.0011623164173215628, 0.0010000000474974513, 0.0010000000474974513, 0.0010931482538580894, 0.0010000000474974513, 0.0010000000474974513, 0.0014200889272615314, 0.0014463819097727537, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[-1.9867985248565674, -2.076721429824829, -9.415447235107422, -9.286056518554688, -3.935115098953247, -1.0504522323608398, -13.62241268157959, -11.138861656188965, 6.6736226081848145, -3.285794258117676, 14.044809341430664, -3.2906272411346436, -2.8217341899871826, -0.7725651264190674, -4.191983222961426, -2.4584665298461914, -3.405186891555786, -2.0085701942443848, 9.27176570892334, 9.416234016418457, 0.0026856237091124058, 0.0010955530451610684, 0.0029328912496566772, 0.0021066281478852034, 0.005771194119006395, 0.007251234725117683, 0.0050074257887899876, 0.001791587215848267, 0.002205511089414358, 0.0010000000474974513, 0.0010000000474974513, 0.0033927506301552057, 0.003770616138353944, 0.0026622519362717867, 0.0010000000474974513, 0.007630949839949608, 0.002859939355403185, 0.0067653171718120575, 0.0010000000474974513, 0.0010610611643642187]",79302,30,10
33334,False,-4.888922214508057,,-2.0511723886338555,281.06965017318726,1000020,-4.888964653015137,-4.888946056365967,-4.8890275955200195,"[1.6706222295761108, 0.6147369742393494, -6.074040412902832, -14.154961585998535, 2.5248537063598633, -13.959942817687988, -10.145452499389648, -2.2839787006378174, 12.884037017822266, 11.755041122436523, 4.371163845062256, -3.1580564975738525, -1.6179553270339966, -5.744169235229492, 2.474994659423828, -2.3823187351226807, -16.06610107421875, -6.698155879974365, -8.695489883422852, -8.75896167755127, 0.0027609001845121384, 0.0020893022883683443, 0.0010542748495936394, 0.0010000000474974513, 0.0011552309151738882, 0.001137192128226161, 0.0010801369789987803, 0.0010000000474974513, 0.0010000000474974513, 0.001592143322341144, 0.0010000000474974513, 0.0016900392947718501, 0.0016566482372581959, 0.001200892380438745, 0.0011961801210418344, 0.0010000000474974513, 0.0016886454541236162, 0.001707918825559318, 0.001188462832942605, 0.0010000000474974513]","[1.6708662509918213, 0.613318681716919, -6.074143409729004, -14.155607223510742, 2.527038335800171, -13.956182479858398, -10.146607398986816, -2.284173011779785, 12.886702537536621, 11.74982738494873, 4.372412204742432, -3.159227132797241, -1.6186496019363403, -5.74871301651001, 2.4818460941314697, -2.3770554065704346, -16.07370376586914, -6.699001789093018, -8.694851875305176, -8.750845909118652, 0.0014460583915933967, 0.004575169645249844, 0.0014853001339361072, 0.001808232394978404, 0.001508939079940319, 0.003009700682014227, 0.0010000000474974513, 0.0020331896375864744, 0.0023342855274677277, 0.0018777834484353662, 0.0035909584257751703, 0.0019057525787502527, 0.002570806071162224, 0.004073298070579767, 0.006262758281081915, 0.0015396864619106054, 0.0013018475146964192, 0.001536190276965499, 0.0010000000474974513, 0.0037723034620285034]",649249,30,10
33334,False,-14.805212020874023,,-2.0085827538085024,261.0505328178406,1000020,-14.805349349975586,-14.805285453796387,-14.805411338806152,"[0.643693208694458, -2.5862162113189697, -7.703587055206299, 1.637412190437317, 5.95081901550293, 7.421989917755127, 10.129695892333984, -12.739161491394043, -1.7098037004470825, -7.121089935302734, 20.903249740600586, 0.27674615383148193, -0.41188979148864746, -3.891594648361206, -2.9024720191955566, -6.383394718170166, 7.887124061584473, -5.029134273529053, -11.311685562133789, -1.8331843614578247, 0.0010000000474974513, 0.0010000000474974513, 0.0011513506760820746, 0.0010933101875707507, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0022577254567295313, 0.0018225200474262238, 0.001014067092910409, 0.0013212908525019884, 0.001427054638043046, 0.0017493281047791243, 0.0012614052975550294, 0.0020457617938518524, 0.0010964039247483015, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002439346397295594]","[0.6482254862785339, -2.580432891845703, -7.705100059509277, 1.6417325735092163, 5.937278747558594, 7.421493053436279, 10.124639511108398, -12.73730182647705, -1.7038620710372925, -7.097017288208008, 20.908281326293945, 0.27462831139564514, -0.4365215599536896, -3.8783278465270996, -2.9186105728149414, -6.393082618713379, 7.883126258850098, -5.020325183868408, -11.310022354125977, -1.8229005336761475, 0.003885558107867837, 0.011652532033622265, 0.0032567905727773905, 0.005348708014935255, 0.0033141470048576593, 0.005097716581076384, 0.0055069029331207275, 0.0010000000474974513, 0.012195268645882607, 0.0019147245911881328, 0.004181636031717062, 0.0010000000474974513, 0.0020746206864714622, 0.009764350019395351, 0.010233661159873009, 0.00473420973867178, 0.0019433230627328157, 0.001446208800189197, 0.002032102085649967, 0.001067452016286552]",486685,30,10
33334,False,-4.4102325439453125,,-2.011789190976739,259.04380989074707,1000020,-4.410301208496094,-4.4102582931518555,-4.410397052764893,"[-7.116184234619141, 1.228406310081482, -1.1279350519180298, -0.23024554550647736, 15.22426700592041, -4.383430480957031, 10.987756729125977, -12.044839859008789, -1.2497345209121704, 10.079117774963379, -6.766689777374268, -0.04981548711657524, -15.360416412353516, -2.239633798599243, 15.469759941101074, 5.146184921264648, -2.5615463256835938, 0.49170932173728943, 0.18013684451580048, -7.700716972351074, 0.0014345202362164855, 0.0010000000474974513, 0.0015819465043023229, 0.0010000000474974513, 0.0012703065294772387, 0.0010335197439417243, 0.0010800681775435805, 0.0012352375779300928, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002395646646618843, 0.0012712351744994521, 0.0010000000474974513, 0.0033304207026958466, 0.0010000000474974513, 0.001250406145118177]","[-7.096078872680664, 1.2315376996994019, -1.1299968957901, -0.2236706018447876, 15.22445011138916, -4.38969612121582, 10.981907844543457, -12.042449951171875, -1.2524640560150146, 10.08147144317627, -6.772202491760254, -0.047204162925481796, -15.358461380004883, -2.2397749423980713, 15.470938682556152, 5.14233922958374, -2.558013677597046, 0.49121788144111633, 0.18039217591285706, -7.702315330505371, 0.007873968221247196, 0.003783634165301919, 0.0047890013083815575, 0.0034159235656261444, 0.0030247888062149286, 0.0029457244090735912, 0.0010000000474974513, 0.0026445602998137474, 0.0016078302869573236, 0.002689477987587452, 0.003564148209989071, 0.005795045290142298, 0.007847044616937637, 0.005948748905211687, 0.00343291531316936, 0.001588669023476541, 0.009572259150445461, 0.003312425222247839, 0.004106141161173582, 0.0044588614255189896]",365977,30,10
